speaker,episode,sheet,context,english,utterer_key
Sad Ass,E1,E1_TheProtest_localization,,I wouldn't go if I were you...,SAY.Dialog: SAD_Dawn.4.Sad Ass
Sad Ass,E1,E1_TheProtest_localization,,*whimper*,SAY.Dialog: SAD_Dawn.7.Sad Ass
Sad Ass,E1,E1_TheProtest_localization,,*whimper*,SAY.Dialog: SAD_Dawn.26.Sad Ass
Sad Ass,E2,E2_World_A2_localization,Nice Ass makes it close to the Outhouse on the Farm and hears something.,*whimper*,SAY.Dialog:D_Dialog.1.Sad Ass
Sad Ass,E2,E2_World_A2_localization,The scene fades to black.,*whimper*,SAY.Dialog:Burnout.5.Sad Ass
Sad Ass,E2,E2_Confession_localization,Nice Ass arrives at the Outhouse.,*whimper*,SAY.Dialog:Confession.18.Sad Ass
Sad Ass,E2,E2_Confession_localization,,Nice Ass?,SAY.Dialog:Confession.40.Sad Ass
Sad Ass,E2,E2_Confession_localization,,I don't have it in me to move... I'm all alone...,SAY.Dialog:Confession.36.Sad Ass
Sad Ass,E2,E2_Confession_localization,,I'm staying put...,SAY.Dialog:Confession.32.Sad Ass
Sad Ass,E2,E2_Confession_localization,Dialogue branches converge here.,Just go away...,SAY.Dialog:Confession.240.Sad Ass
Sad Ass,E2,E2_Confession_localization,Jump to line 19.,Please stop...,SAY.Dialog:Confession.58.Sad Ass
Sad Ass,E2,E2_Confession_localization,Jump to line 19.,Don't come in!,SAY.Dialog:Confession.52.Sad Ass
Sad Ass,E2,E2_Confession_localization,Dialogue branches converge here.,I'm a monster... A worthless beast...,SAY.Dialog:Confession.62.Sad Ass
Sad Ass,E2,E2_Confession_localization,,I AM!,SAY.Dialog:Confession.241.Sad Ass
Sad Ass,E2,E2_Confession_localization,,I spend my days doing nothing...,SAY.Dialog:Confession.69.Sad Ass
Sad Ass,E2,E2_Confession_localization,,Just wallowing in my grief...,SAY.Dialog:Confession.70.Sad Ass
Sad Ass,E2,E2_Confession_localization,Jump to line 30.,I-I didn't mean for things to get this out of control...,SAY.Dialog:Confession.79.Sad Ass
Sad Ass,E2,E2_Confession_localization,,You're lying... I'm so skinny you can see my ribs through my fur...,SAY.Dialog:Confession.75.Sad Ass
Sad Ass,E2,E2_Confession_localization,Jump to line 30.,I'm so tired... I barely made it back...,SAY.Dialog:Confession.76.Sad Ass
Sad Ass,E2,E2_Confession_localization,,Nice Ass...?,SAY.Dialog:Confession.83.Sad Ass
Sad Ass,E2,E2_Confession_localization,,Has anyone been hurt in the fire...?,SAY.Dialog:Confession.84.Sad Ass
Sad Ass,E2,E2_Confession_localization,,Not Trusty Ass...,SAY.Dialog:Confession.90.Sad Ass
Sad Ass,E2,E2_Confession_localization,,HEEEEHAWWWWW!,SAY.Dialog:Confession.91.Sad Ass
Sad Ass,E2,E2_Confession_localization,,HEEEEHAWWWWW!!,SAY.Dialog:Confession.115.Sad Ass
Sad Ass,E2,E2_Confession_localization,,HEEEEHAWWWWW!!!,SAY.Dialog:Confession.114.Sad Ass
Sad Ass,E2,E2_Confession_localization,Jump to line 51.,IT'S ALL MY FAULT.,SAY.Dialog:Confession.113.Sad Ass
Sad Ass,E2,E2_Confession_localization,Jump to line 43 or 50.,And the Humans?,SAY.Dialog:Confession.96.Sad Ass
Sad Ass,E2,E2_Confession_localization,,OH NO!!!,SAY.Dialog:Confession.109.Sad Ass
Sad Ass,E2,E2_Confession_localization,,HEEEEHAWWWWW,SAY.Dialog:Confession.138.Sad Ass
Sad Ass,E2,E2_Confession_localization,,HEEEEHAWWWWW,SAY.Dialog:Confession.139.Sad Ass
Sad Ass,E2,E2_Confession_localization,,HEEEEHAWWWWW,SAY.Dialog:Confession.140.Sad Ass
Sad Ass,E2,E2_Confession_localization,Jump to line 51.,IT'S ALL MY FAULT.,SAY.Dialog:Confession.141.Sad Ass
Sad Ass,E2,E2_Confession_localization,,I was just trying to help...,SAY.Dialog:Confession.119.Sad Ass
Sad Ass,E2,E2_Confession_localization,,"I only meant to destroy one of the Humans' ugly Car-Machines, not set everything ablaze!!",SAY.Dialog:Confession.123.Sad Ass
Sad Ass,E2,E2_Confession_localization,,You gotta believe me!,SAY.Dialog:Confession.124.Sad Ass
Sad Ass,E2,E2_Confession_localization,,There's no going back...,SAY.Dialog:Confession.127.Sad Ass
Sad Ass,E2,E2_Confession_localization,,...,SAY.Dialog:Confession.133.Sad Ass
Sad Ass,E2,E2_Confession_localization,Dialogue branches converge here.,I don't belong on this Farm...,SAY.Dialog:Confession.147.Sad Ass
Sad Ass,E2,E2_Confession_localization,,My heart is buried under layers of coal...,SAY.Dialog:Confession.239.Sad Ass
Sad Ass,E2,E2_Confession_localization,,Is life supposed to be so full of pain?,SAY.Dialog:Confession.237.Sad Ass
Sad Ass,E2,E2_Confession_localization,Jump to line 71.,...Are you still there?,SAY.Dialog:Confession.304.Sad Ass
Sad Ass,E2,E2_Confession_localization,Jump to line 71.,...Are you still there?,SAY.Dialog:Confession.305.Sad Ass
Sad Ass,E2,E2_Confession_localization,Dialogue branches converge here.,Tell me the truth... Do you remember the colour of Lazy's beautiful eyes?,SAY.Dialog:Confession.167.Sad Ass
Sad Ass,E2,E2_Confession_localization,If the Player chooses the wrong eye colour.,You don't...,SAY.Dialog:Confession.180.Sad Ass
Sad Ass,E2,E2_Confession_localization,,You do remember...?,SAY.Dialog:Confession.193.Sad Ass
Sad Ass,E2,E2_Confession_localization,,"Nice Ass, I never meant for this to happen...",SAY.Dialog:Confession.194.Sad Ass
Sad Ass,E2,E2_Confession_localization,,"Please, promise me you'll keep this secret between you and me...?",SAY.Dialog:Confession.197.Sad Ass
Sad Ass,E2,E2_Confession_localization,,I'm sorry you won't be able to plow these fields anymore...,SAY.Dialog:Confession.208.Sad Ass
Sad Ass,E2,E2_Confession_localization,Transition to A3 World.,Huh? It's raining...,SAY.Dialog:Confession.210.Sad Ass
Sad Ass,E3,E3_Mine1F_localization,Public conversation with Sad (and Nice).,*whimper*,SAY.Dialog:NiceSad_Public.23.Sad Ass
Sad Ass,E3,E3_Mine1F_localization,,Sorry... I’m not really in the mood to play.,SAY.Dialog:NiceSad_Public.21.Sad Ass
Sad Ass,E3,E3_Mine1F_localization,Jump to either line 20 or 23.,*sigh* Because some days your Uncle Sad Ass just doesn't know why he's alive...,SAY.Dialog:NiceSad_Public.59.Sad Ass
Sad Ass,E3,E3_Mine1F_localization,,Yes... She's just like her sister Lazy used to be.,SAY.Dialog:NiceSad_Public.91.Sad Ass
Sad Ass,E3,E3_Mine1F_localization,,Full of wisdom.,SAY.Dialog:NiceSad_Public.92.Sad Ass
Sad Ass,E3,E3_Mine1F_localization,,"Lazy always said, ""Boredom is...""",SAY.Dialog:NiceSad_Public.93.Sad Ass
Sad Ass,E3,E3_Mine1F_localization,,"""is..."" *whimper*",SAY.Dialog:NiceSad_Public.94.Sad Ass
Sad Ass,E3,E3_Mine1F_localization,Repeater for Sad Ass.,*sigh*,SAY.Dialog:SadPostPublic.3.Sad Ass
Sad Ass,E3,E3_Mine1F_localization,,"You're going to tell the others I set the Fire, aren't you...",SAY.Dialog:TunnelNiceSadPrivate.21.Sad Ass
Sad Ass,E3,E3_Mine1F_localization,,You say that... but not everything you say is true.,SAY.Dialog:TunnelNiceSadPrivate.37.Sad Ass
Sad Ass,E3,E3_Mine1F_localization,,That day in the Outhouse... I really thought that things would get better.,SAY.Dialog:TunnelNiceSadPrivate.36.Sad Ass
Sad Ass,E3,E3_Mine1F_localization,,But they haven't.,SAY.Dialog:TunnelNiceSadPrivate.35.Sad Ass
Sad Ass,E3,E3_Mine1F_localization,,*whimper*,SAY.Dialog:TunnelNiceSadPrivate.52.Sad Ass
Sad Ass,E4,E4_Mine1F_localization,NPC dialogue option. No particular order for when you talk to someone.,Oh Sick... you don't look like you have much time left...,SAY.Dialog:SickSad.10.Sad Ass
Sad Ass,E4,E4_Mine1F_localization,Repeater line.,*whimper*,SAY.Dialog:SickSad.12.Sad Ass
Sad Ass,E4,E4_Mine1F_localization,"NPC dialogue repeater option. No particular order for when you talk to someone.
// This option is if they talked with Sick.",You and I can sit Vigil together. I don't have my candle though...,SAY.Dialog:KickSad.10.Sad Ass
Sad Ass,E4,E4_Mine1F_localization,"NPC dialogue repeater option. No particular order for when you talk to someone.
// This option is if they did NOT talk with Sick.",Today is just as dark as yesterday and will be just as dark as tomorrow.,SAY.Dialog:KickSad.12.Sad Ass
Sad Ass,E4,E4_HerdSplits_localization,Jump to line 66 or 73.,I...,SAY.Dialog:Debate.194.Sad Ass
Sad Ass,E4,E4_HerdSplits_localization,Branch 2.1. Sad Ass is going to STAY on the Farm.,"Someone once said to me, we have to honour the legacy of those who came before us.",SAY.Dialog:Debate.200.Sad Ass
Sad Ass,E4,E4_HerdSplits_localization,,So I think it's about time I pick myself up and try to live the life that Lazy wanted.,SAY.Dialog:Debate.201.Sad Ass
Sad Ass,E4,E4_HerdSplits_localization,,I'm staying here.,SAY.Dialog:Debate.204.Sad Ass
Sad Ass,E4,E4_HerdSplits_localization,Branch 2.2. Sad Ass is going to LEAVE the Farm.,"Someone once said to me, that if you aren't doing something that brings you joy, you should do something different.",SAY.Dialog:Debate.209.Sad Ass
Sad Ass,E4,E4_HerdSplits_localization,,So I think it’s time for me to get a fresh start.,SAY.Dialog:Debate.215.Sad Ass
Sad Ass,E4,E4_HerdSplits_localization,,I'll come with you Smart Ass.,SAY.Dialog:Debate.214.Sad Ass
Sad Ass,E4,E4_Mine1F_Exit_localization,"NPC dialogue option. No particular order for when you talk to someone.
// This is only if Sad Ass is STAYING on the Farm.","*whimper* Take care, Comrade.",SAY.Dialog:SadPostSplit.10.Sad Ass
Sad Ass,E4,E4_Mine1F_Exit_localization,"Repeater line.
// This is only if Sad Ass is STAYING on the Farm.",*whimper*,SAY.Dialog:SadPostSplit.12.Sad Ass
Sad Ass,E5,E5_CircusMain_localization,"Branch (BAD Performance Version): 
If Sad left the Farm, Sad Ass enters.",...I'm not sure real Bears ride bicycles though...,SAY.Dialog:BackstageZebra.185.Sad Ass
Sad Ass,E5,E5_CircusMain_localization,"Branch (Good Performance Version): 
If Sad left the Farm, Sad Ass enters.",Says all of you who don't have to ride a bicycle...,SAY.Dialog:BackstageZebra.183.Sad Ass
Sad Ass,E5,E5_CircusMain_localization,,... I'm not made to ride a bike...,SAY.Dialog:BackstageBear.122.Sad Ass
Sad Ass,E5,E5_CircusMain_localization,,"I don't want to derail the show, but it troubles me that I haven't found my talent yet...",SAY.Dialog:BackstageBear.125.Sad Ass
Sad Ass,E5,E5_CircusMain_localization,,... maybe tomorrow I can try the Seal act again...,SAY.Dialog:BackstageBear.124.Sad Ass
Sad Ass,E5,E5_CircusMain_localization,,Thanks... I've really got a handle on it now.,SAY.Dialog:BackstageBear.128.Sad Ass
Sad Ass,E5,E5_CircusMain_localization,,"...you know, I'm really glad I came with you, Comrades...",SAY.Dialog:BackstageBear.131.Sad Ass
Sad Ass,E5,E5_CircusMain_localization,,Is this what it feels like...,SAY.Dialog:BackstageBear.127.Sad Ass
Sad Ass,E5,E5_CircusMain_localization,Jump to line x.,...to be happy?,SAY.Dialog:BackstageBear.132.Sad Ass
Sad Ass,E5,E5_CircusMain_localization,,*whimper*,SAY.Dialog:Ending.267.Sad Ass
Sad Ass,E5,E5_Zoo_Introduction_localizatio,This dialogue is said if Sad Ass is present.,*sigh*,SAY.Dialog:Day1.78.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,Dialogue options (4.1-4.3) converge. // Said if Sad Ass is present.,*sigh* All this fuss for a lousy title.,SAY.Dialog:Day3.114.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,Branch 1.1. Sad Ass is present.,*sigh* What joy?,SAY.Dialog:Day6.102.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,We used to be Comrades... but here... we're just competition...,SAY.Dialog:Day6.108.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,*whimper*,SAY.Dialog:Day6.107.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,I thought that leaving the Farm and Mine behind would finally give my broken heart a chance to heal...,SAY.Dialog:Day6.106.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,That I could get a fresh start in a new job... in a new place.,SAY.Dialog:Day6.105.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,But... now I just feel like I'm carrying the past alone.,SAY.Dialog:Day6.104.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,And you have all moved on without me.,SAY.Dialog:Day6.103.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,*whimper*,SAY.Dialog:Day6.109.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,...,SAY.Dialog:SadGoodbye.25.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,Someone once said to me that if you aren't doing something that brings you joy...,SAY.Dialog:SadGoodbye.33.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,You should do something different.,SAY.Dialog:SadGoodbye.32.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,Slow Ass... I'm really glad you all found something you that brings you joy everyday...,SAY.Dialog:SadGoodbye.31.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,I guess... I'm still searching.,SAY.Dialog:SadGoodbye.30.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,So...,SAY.Dialog:SadGoodbye.29.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,Today's my final day.,SAY.Dialog:SadGoodbye.28.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,"Jump to line 146, 148, or 150.",I'm leaving.,SAY.Dialog:SadGoodbye.27.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,Dialogue options (9.1-9.3) converge.,There's nothing you can say that will make me stay.,SAY.Dialog:SadGoodbye.41.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,I've made up my mind.,SAY.Dialog:SadGoodbye.42.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,I don't know what'll bring me joy...,SAY.Dialog:SadGoodbye.43.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,But I know I won't find it here with you all.,SAY.Dialog:SadGoodbye.44.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,Let's not make a big thing out of this.,SAY.Dialog:SadGoodbye.45.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,I'll be gone by morning.,SAY.Dialog:SadGoodbye.46.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,Tell the others for me.,SAY.Dialog:SadGoodbye.47.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,...,SAY.Dialog:SadGoodbye.48.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,I always thought we were a lot alike.,SAY.Dialog:SadGoodbye.49.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,,Goodbye Slow Ass.,SAY.Dialog:SadGoodbye.50.Sad Ass
Sad Ass,E5,E5_ZooMain_localization,Repeater line.,Goodbye.,SAY.Dialog:SadGoodbye.12.Sad Ass
Sad Ass,E6,E6_Nightmare_localization,Start NPC dialogue.,Hullo Comrade...,SAY.Dialog:Sad_Normal.36.Sad Ass
Sad Ass,E6,E6_Nightmare_localization,,Thanks again for taking Lazy's shift today.,SAY.Dialog:Sad_Normal.20.Sad Ass
Sad Ass,E6,E6_Nightmare_localization,End NPC dialogue.,I love seeing her when she is happy.,SAY.Dialog:Sad_Normal.35.Sad Ass
Sad Ass,E6,E6_Nightmare_localization,Repeater line.,Who could say no to Lazy's beautiful grey eyes?,SAY.Dialog:Sad_Normal.21.Sad Ass
Sad Ass,E6,E6_Nightmare_localization,"NPC Dialogue (single line). Nightmare sequence.
Sad explodes.",HAHAHAHAHAHAHAHAHAHA...,SAY.Dialog:Sad_Horror.1.Sad Ass
Sad Ass,E6,E6_BattleHard_localization,NPC Dialogue on entrance to the fight.,Time to put you out of YOUR misery...,SAY.DialogMaster.29.Sad Ass
Sad Ass,E6,E6_World_localization,"Dialogue when Sturdy comes across Sad at his Memorial Garden.
This dialogue only happens when Sad is still on the Farm.",Hullo Sturdy!,SAY.Dialog:Sad.10.Sad Ass
Sad Ass,E6,E6_World_localization,,Turns out that tending to the memories of our lost loved ones is something I'm really good at...,SAY.Dialog:Sad.23.Sad Ass
Sad Ass,E6,E6_World_localization,,"Sometimes, being on your own isn't so lonely...",SAY.Dialog:Sad.33.Sad Ass
Sad Ass,E6,E6_World_localization,,"Take care, Comrade.",SAY.Dialog:Sad.68.Sad Ass
Sad Ass,E6,E6_World_localization,Repeater line.,Time to get back to work...,SAY.Dialog:Sad.12.Sad Ass
Sad Ass,E6,E6_World_localization,Sad Ass enters; these are said if Sad Ass is on the Farm.,... seven kinds of what?,SAY.Dialog:BottomsUpOpening.40.Sad Ass
Sad Ass,E6,E6_World_localization,Sad Ass enters; these are said if Sad Ass is on the Farm.,"... but wait, seven kinds of wh—",SAY.Dialog:BottomsUpOpening.135.Sad Ass
Sad Ass,E6,E6_World_localization,This is said if Sad Ass is present.,"I'm coming too, Comrades...",SAY.Dialog:BottomsUpOpening.164.Sad Ass
Sad Ass,E7,E7_Holding1_localization,Jump to line 11.,We're not at the Circus anymore...,SAY.Dialog:Opening.76.Sad Ass
Sad Ass,E7,E7_Skinning_localization,This is said if Sad is present. Jump to line 21.,...me too.,SAY.Dialog:GateOpened.52.Sad Ass
Sad Ass,E7,E7_Skinning_localization,This is said if Sad is present.,...me too.,SAY.Dialog:GateOpened.82.Sad Ass
Sad Ass,E7,E7_Chilling_localization,This dialogue happens if Sad is present.,*whimper*,SAY.Dialog:Opening.21.Sad Ass
Sad Ass,E7,E7_Chilling_localization,Check the miro! These are still in the game,You know... it wouldn't hurt to try...,SAY.Dialog:Ending.120.Sad Ass
Sad Ass,E7,E7_Chilling_localization,Check the miro! These are still in the game,It'd be nice to sing it together.,SAY.Dialog:Ending.121.Sad Ass
Sad Ass,E7,E7_Boiling_localization,Branch 1.1. If Sad is present in the group.,Are we a pair too...?,SAY.Dialog:FirstPassComplete.71.Sad Ass
Sad Ass,E7,E7_Boiling_localization,Not in the Miro.,Hurry up!,SAY.Dialog:Ending.18.Sad Ass
Sad Ass,E7,E7_BigJob_localization,This is said if Sad Ass is present.,After everything Humans have done to us Asses?,SAY.Dialog:BigJob.260.Sad Ass
Sad Ass,E7,E7_BigJob_localization,Branch 2.2. This is said if Sad is present.,But... if you go back—the Humans'll kill you.,SAY.Dialog:BigJob.170.Sad Ass
Sad Ass,E7,E7_BigJob_localization,,And your Soul will be stuck here... *whimper*,SAY.Dialog:BigJob.172.Sad Ass
Sad Ass,E7,E7_CityStreet_localization,This is said if Sad Ass is present.,*whimper*,SAY.Dialog:Opening.2.Sad Ass
Sad Ass,E10,E10_Slow_localization,"Said instead of the line above, if Sad Ass is in the party.",It'll be impossible to find the others in this mess...,SAY.Dialog_E10_Slow.161.Sad Ass
Sad Ass,E10,E10_Slow_localization,,I have a bad feeling about this...,SAY.Dialog_E10_Slow.163.Sad Ass
Sad Ass,E10,E10_Nice_localization,,"Comrade, what are you doing here?",SAY.Dialog:E10_Nice.53.Sad Ass
Sad Ass,E10,E10_Nice_localization,,"Oh Nice, you've always come to my rescue... I'm glad I can come to yours for once...",SAY.Dialog:E10_Nice.48.Sad Ass
Sad Ass,E10,E10_Nice_localization,They run off.,"Let's go, Comrade.",SAY.Dialog:E10_Nice.52.Sad Ass
Sad Ass,E10,E10_Nice_localization,,Nice Ass? You saved me... again?,SAY.Dialog:FindingSadAss.4.Sad Ass
